sentence	sentence_id	locale	reason
Maembe yote ni mvodho	7bbb66f93c0267c549acc9c9a4b144d9e679bafd2c43216d78dbae7bc3a8aa84	sw	different-language
Ikuchi la nnadhi ilianguka ithii nusura livabike vana	78501c696a61cb187f851e4886b1d2ef86c799064966d416aec1e03dc935f57c	sw	difficult-pronounce
Tafulia nguvo kwa ibafe la jirani.	5f1b6615631f36f0a769379f63fbe70d5776d16bcd47b2ac05e083c7f6469e1b	sw	different-language
Dade kannunua nkate wa mofa	c959ef7f5c788047297110f9e83aa6868215e0aa8d38fd4fc9d743f5cf1a37f8	sw	different-language
Babu enambia nsisome sana	9f9b76487a7bfdf17831f868faec3da4ed74a5c172a230366832f42a3b979a08	sw	different-language
Kanalalamika kondeni mwake mujaa mbuzi.	9d6eaafb8fe54747d7d72debdf2595072ef0b8066fbcc39c86aaeb23d73ed4e0	sw	different-language
Walimu katupa zawadi ya kalamu	c9e4686c55957ab1ef1dec50e9f99cd2b101892611636dd72ea72a57d89e2936	sw	different-language
Tafuta kikopwa kidhuri unwie vui madirasa kwechu.	c0846507e5aca1e47c3a0b221e8dfbe976cc73aa565bde691501be606f002291	sw	different-language
Mbuzi kankunwa maji yote	c4c6a83fb2c6dc024ce47219e7bac4edd89e0c5669aa83c5e205295b9b693aa9	sw	different-language
Na mie nachaka nyongezee kidogo.	511de1923da9c1fc528bb2ea5276472e686b9cf70f59d92b16fc0e3a46234d81	sw	different-language
Nkuu wa Nkoa ekuwapo nkutanoni	98f62b9bb6bc9e269d5be335c643f7e952b0b117755c72a3619846f01669fc28	sw	grammar-or-spelling
Siku a idi vana hununuliwa sana nguvo piya	b2958cbe4baaa8cffce33320a02660fc7311ad5abe54604029d513586c9d1516	sw	different-language
Mai tamu mara ningi utapacha kachika bahari a kipini kuna mai achumbi na mai a tamu.	f23ff044b00c3ccb9cfca16033a7f09fb05c9c88dd995d6ae072e9a9ba3d167b	sw	difficult-pronounce
Chumia bongo ufanyapo yambo.	cb899e5ef3f87a24d9dceb282a4204413934ba9d9bb27adb46585e0327462642	sw	different-language
Pinduzaga iyo nguo kuvwaa machawanje.	e9f08254d3d6be6b76d38e3e7909f9b165cfc01eef5b08fb5b5d70081aa1e8f5	sw	different-language
Havule wakati ataka kuvakwa lazima litoke idhini kwa ishe.	425282f16e972e4a1a3e74569210b965ef4b9fe9f0f3944ecaf00210b9304d56	sw	different-language
Wakaa gorofa ya ngaa?	9307ddb49c4a9c0d83de90cbbdb509e18ef28624eedb2185cc96e14d3ca27811	sw	difficult-pronounce
"Kuna noni kila siku hulia,atha andhanichia dhiki"	c3d6a308b4a1405507ed421283f8e924713cbf3bd6808b069b5ddb41907b6e4c	sw	different-language
Peche a dhahabu ina samani sana	471242b6773eaf067529d4e4d3fe7100691d37d7119e401d8289962b27788b2d	sw	grammar-or-spelling
Mai tamu mara ningi utapacha kachika bahari a kipini kuna mai achumbi na mai a tamu.	f23ff044b00c3ccb9cfca16033a7f09fb05c9c88dd995d6ae072e9a9ba3d167b	sw	different-language
Babu ejenga nyumba tangu yu ntoto	9c624fd9f259d737379a556fa1164cc122d950c97bd4ca5844e1a47474b79827	sw	different-language
Wale vana wakivona wachu wadhima hupicha huanguwa kiteko	d53eba31d42b34e5332747b534a6573cadfac43fed4ae9a9b73881ea11deeea4	sw	different-language
Ukiangalia iyu tahadhari na ntanga usikuingie wa ito	cafa7f04623696c3a2e8898eed8f2de70cdd5688be7ad61494a7bed6e7ad6599	sw	different-language
 Palizi ifanyiki jana	b3bf17c43b122acc4a4a4fa08e2752350375dd26b36612c9d92a336448328a58	sw	different-language
Vana vechu siku hidhi ukitaka kuvavaka mpaka mahari ave makuru.	36efdda8fcb22c622dd805491fbe6d51866257c9db0d63677656c62735801b77	sw	different-language
Wakati wowote dhee wa mchaa atatuicha	8debeedbfa5e1a92e06bcf48fc7d6f1b2c2e789ebc6e99a0a97d3c58db8ad5cd	sw	grammar-or-spelling
Mwalimu kantueleza sababu za kufeli	cb44b433551c28d5ef442b2d95da342a48b9b152848e1eecafd9a11ee5de4cca	sw	grammar-or-spelling
Gulopu dha sukuli dhindoungua eo havana taa	782e9e6575c1d043747e98004cfc1a1e7739136d8f9d5465f51e4670e221dd2f	sw	difficult-pronounce
Taoka isi kwa uma wa jirani.	9b248c82d2f2c0aba38cd15367ece12cb618328237ddea658f4ebfba4799c7ec	sw	different-language
Vachu va dhamani valivasa taa a kandhili kusitiri muanga vao	e3ec0682aa61cc159477a1d178aa47a53b4f18068cca9e01878b4bc73364ec20	sw	different-language
Vadhungu hupenda kubika picha baharini	a1905aee6350700b7b1ebe3862fc91314563e0e575d9ed1eb4ef29f25abbf29e	sw	different-language
Usipodhiba ufa mara ningii utajenga ukucha.	a2ff0d0d2c5914d60a0102ba22fecb956dae531c4e78ffec90db65204e3d739d	sw	different-language
Huvurundua kwa kijiko cha shai ili shai ive muruwa	9c0d6dce825eed012836070a29748824ce5629ce3e3c60fd6ba55feb8660c4e6	sw	different-language
Kusikii taarifa ya raisi?	e50b271d98c989865f007c553a1303fd9009d8b152cb82c8c8efc10bcf0bd458	sw	different-language
Ntudhi wa ikamba huchumiwa na vabajuni.	7dd10e2a0ec9f9d8ef2391423476f82e31d09354f54745ba66c5c71f5e402fcd	sw	different-language
Nasi hachuyaambo?	b1d545f914370a3c382aea2dcbbfbbaccad7f32bd0429547f72f9bc0518bfd6e	sw	difficult-pronounce
Wakati wowote dhee wa mchaa atatuicha	8debeedbfa5e1a92e06bcf48fc7d6f1b2c2e789ebc6e99a0a97d3c58db8ad5cd	sw	difficult-pronounce
Mwalimu kampendekeza tufunge kyuo	7afd91701c563de2816ef4dbed7fea58e51fda9a693ee9e7869982ee3a303700	sw	different-language
Dade yuafyagiya ubungu	7182eaa5bc95bc35a6dd9fa784d0e831fb8af36ae278775993629c541ca5b6eb	sw	difficult-pronounce
Kavwaa nguo zuri.	3d8b511f9cd346b8a6d6c66de4f4c427c7741339529aa48592567a7d430818c0	sw	different-language
Raisi wa kenya echu chukivochi chukibika kura takuva mbwa tanu.	d027e3d590f48d0e8c094bde24873efa6472d999ead5d08dc8325273c43a65b6	sw	different-language
Kumsemele mwezio	6c17ae1108c85036c2e72686948ece5b5725be1e865d8728846f74c861aaf211	sw	different-language
Samaki akitapikia nyongo huwa yu utungu	e64538318837d9906e1a6d8d5732543a534b7fe8dfb4a5fe2d7188b0674d1859	sw	different-language
Bustani echu imepambwa kwa maua madhuri	998379ff2ad55dd3dfb069fc46744643c0f11034b343c360438b305c569a8625	sw	different-language
Chundokuwa pamoya kwenye mkuchano wa dhiasa.	8ae59d28b13e2bbef191378fa0f41bd4aad80b6373aba0b6d672a2daf30b5e42	sw	different-language
Nkilifi ni dawa a baridi.	21ea830627d387ee5d01d36fc9fdca267f414bebf66d9b0f76cf442f2102a120	sw	different-language
"Enda Lamu sema mprange"	6cddac47403081224880ab35b09cf743d3c3456730ec914d66a3b798fab18eb3	sw	different-language
Pendekeza wazo lyako.	00cd36c672d86edcca7aaf5a10970929f1f470c0e4986aecba37ad355d51f027	sw	different-language
Fyagiaga avo barazani.	c1ffae356e7bb3bfbcf321cd8ae20955df4e119e8cb9cbafd7afd4d54ea41082	sw	different-language
Nsufi wa jirani angu ni nrefu sana nchi wake.	b44303e43d5855b6603bdd9075ed3219dd23ad0b8b242b59d7d43d3fde6b38cf	sw	different-language
Watoto watukutu wamfuja mimeangwa	a9382634d976c88fa79ddb9a68a05df0b2d02bfd1f5d20215d1677aefa45fb41	sw	different-language
Vanafundi va chumba cha nanevalizunguliwa ili vafanye vema	ec73952a6ea2d5bb5e3cab83ac8a8de44ac87400bf00cda6840d2b3f00f044bd	sw	different-language
"Nimekurii Awadh, huruki hapo"	ea1641b4dd79a5064110b3392292b0c0fc1aa8b5635dce8291c77dccd3a8a08e	sw	different-language
Vanawake huchumia nno shanuo kutania nee dhavo	ea94302d3eb51446f11268ed290f1b79c765a62eb45858f008630ab463bd49d1	sw	different-language
Tweika kumbukumbu zetu katika mabuku	8629aa9e4deb4a835143d632ae561a256cec4c9db7960ce53e54bd898030f7ca	sw	different-language
Sipichali dha kisiwani huva dhina uhaba wa madawa	6bd35a01885fb504bb399ac92fee72834728a66aadb5bfe61d51db046becb747	sw	different-language
Tanyoa ndevu kwa kijembe changu nivonekane ndhurii.	e9acae3d02224f8c856f207df2311ca0210f03e8053415d135aa99eee1d76a89	sw	different-language
Pochi echu a amu afirika itakuva ni pochi kuruu a pili.	bbe15412323fa4010705a590355784e86ec0f1daae64d82b1063216437da3ad8	sw	different-language
Ibinda la mwana huu ameliharia.	78708364060a5edd7867656cf626ded823dab7ee0cdd088509333a15103385fe	sw	different-language
Mwanahalima ando pika pilau dhuri kisha tamu	74816b62eee745bc2b03e68ccb634b9c5f8784ed8bbc63fa30e3a7e3a644336b	sw	grammar-or-spelling
Timu yetu imfanikiwa kungiya fainali	a0a0223251ad6cdc7d067c7cbb96da0fd6f29c22aa9f75fc00a43d2ba5756b9e	sw	different-language
Mi naskiya ndaa sijala	eccbfc9145dfbaafad177063702b0a9612fbed424fb5fbc79cf04acbadae34f9	sw	difficult-pronounce
Vaisilamu huvaa kandukwenda nsikichini juma	d904820515cd67e2ffd16b0b34912ec008b503f47ed3f3a1167829e34575c634	sw	different-language
Taoka isi kwa uma wa jirani.	9b248c82d2f2c0aba38cd15367ece12cb618328237ddea658f4ebfba4799c7ec	sw	difficult-pronounce
Mwalimu kantuchukulia kuwa siye tuwadigi	9f8b2680d773a9fa9e4c5ea226b655657a76f30c21481a20822c34e8f52cf78b	sw	different-language
Mabenda ni kiungo huchiwa ntudhini.	bb0090eed36835db854620a611237e39c37d84546c1d4be04913a74de9b419a9	sw	different-language
Mali ya bakhili huliwa n'dudu	caa91d59d418d651b3824bd38f228dded27b8d8f8ee1894c2c02b3b2c4d4ea41	sw	difficult-pronounce
Nda kuza samaki wangu	9aa8fb548633c499d589dab76929c3e1e10890c1a035026c7635117986959db5	sw	different-language
Ukiangalia iyu tahadhari na ntanga usikuingie wa ito	cafa7f04623696c3a2e8898eed8f2de70cdd5688be7ad61494a7bed6e7ad6599	sw	difficult-pronounce
Ntoto ndigi kanaunda gari	e1d2191203a960b7e80472eabf8f8f08782df162aead7c595839b47e38fa7745	sw	different-language
Ndhungu akitembea akivonekana pwani mara ningii havai shati wala suruwali huvaa kastumu.	8bf193e2f7408691cab03e30c945fb5804d4ebc7f901ba7e6033e804a9a44d87	sw	difficult-pronounce
Mai a pwani usinwe so madhuri	d91536b1c617ba7bc53ea62db6b7fc8e32b9a23bc09515cfbd4202229c86fcf6	sw	different-language
Chuma maua yote yao rangi sare.	e24b92e81e51d5a59e00d8fac8e312ac6df8fd15a81676d7c577a66e38ac54d8	sw	different-language
Mame andanena mara nyingine chukichokosa isii chunchilie munyu kathithi	17637b3432e73803f27ae330343f2d19b65e23d149f13d759109d1db2df969fe	sw	grammar-or-spelling
Kaja lyuunju	903974f740a023668fb0d8c245901857ab9c66f8d4091d9436d02a2e64626ed3	sw	different-language
Shani yuwajaribu kuvua	eefba759460dc4e8de1e684501f3f8425cfbec7574f10b8833565f648266b50f	sw	different-language
Esani tachia udi ninuke sanaa.	955c3bc5fe268f2dc062cfd3ba2eca09e83a94a47189876f631c1a9085cc4290	sw	difficult-pronounce
Vanafundi valipewa kalamu bure 	c0593c3ba97a9a6e3fbfe6b8327ec0a6b865daa9c841d135f04800a01a0df1c5	sw	grammar-or-spelling
Wale vana wakivona wachu wadhima hupicha huanguwa kiteko	d53eba31d42b34e5332747b534a6573cadfac43fed4ae9a9b73881ea11deeea4	sw	difficult-pronounce
Juma dumbwa ukwe nyumba yako	cfc56f2a7a612797e6c5ac955980a1e8feef021ddff9db1ad94e07b0e674cea6	sw	grammar-or-spelling
Chundokuwa pamoya kwenye mkuchano wa dhiasa.	8ae59d28b13e2bbef191378fa0f41bd4aad80b6373aba0b6d672a2daf30b5e42	sw	difficult-pronounce
Usende mwambiaya kama nkwambili miye	e9476abc2be608048845c9a441055877711adf97bed003b7191b1e1f4ca6db1b	sw	grammar-or-spelling
Ntudhi wa papa hutanganywa na ichuvi.	072913b80a25d52d7d83c9708b2142279f1a75588278ec41f91f1cdebc2e3298	sw	grammar-or-spelling
Paka akitoka pana hutawala	e72fe87287bdf2d124dff8b70e8020010fbc2cdf59c53f67304bfba734b3dc3b	sw	grammar-or-spelling
Un'yataka mwenyewe. Kaa utuwe sasa	7cc66fef9f544c00891bdac93ea3827edc63f56d7a7f03537cbfe0ac5fed9d80	sw	grammar-or-spelling
Si mvuvi lakini yuwajaribu kuvua	efc7025ac70affe68bac60c6fc0d79eb8bd37b5dd90875d206078ad9858d671c	sw	different-language
Wala watiya puani?	b79bfa44d1f1a1cfa24efdfd0662dce9a7faa8d2f1bdf7c1fd6f25ca8818c98b	sw	different-language
Dhamani chulikua chukipadha kwenye nchambo wa fulani.	ca06c5a4981f1f0326849ac4f9cd17673c21c917e80abe906b3bc201f8a0b76b	sw	different-language
Kwa ndaa chundoumia baada a yua kufungwa.	a566fade89dfb60943eec69677bc32eb8a8436a783cabfc98ad67dd0e2701388	sw	grammar-or-spelling
Ntudhi wa papa hutanganywa na ichuvi.	072913b80a25d52d7d83c9708b2142279f1a75588278ec41f91f1cdebc2e3298	sw	different-language
Baba epokea baruwa kutoka skuli	b393b4c213758d46f6cbd3bf824f1331101efbf13f40483adc527f3c35cdffd4	sw	different-language
Kanajona yo hamba kajisi.	c0b2e21079a13ad7c909ddfd85407d916be228d9fde81b5725614f3c4f361839	sw	difficult-pronounce
Kumpikwa biriani	bdad2f96e831d733dc5ff300e69f232d4845d3b314e31b95c0c2bfeeee6de5f6	sw	different-language
Raisi wa kenya echu chukivochi chukibika kura takuva mbwa tanu.	d027e3d590f48d0e8c094bde24873efa6472d999ead5d08dc8325273c43a65b6	sw	grammar-or-spelling
Nchama ukitanganywa na maharagwe chakula chutakiicha kidheri.	ac8ef2102dda76071eb9bd1cc26c713e5d9c4fe6baf9bec025042a6c7dcdd3bb	sw	grammar-or-spelling
Fugue mlango tuvite.	ec22587658f23666fb88962c5dcf67124380c7f2acd64a528894610206922f2b	sw	different-language
Ukichia ubani mochoni hutoa harufu ndhuri kama a udi	ef866033dd6538d72d19f7e8614500486a25ad3f580f2ce67717d2daf239c757	sw	different-language
Tachia mai jagini nivapekee vageni	1e8b83ec424a5def63ee7f8113c64a93c8c40ffeeca0ae94b48233212a758872	sw	grammar-or-spelling
Nsufi wa jirani angu ni nrefu sana nchi wake.	b44303e43d5855b6603bdd9075ed3219dd23ad0b8b242b59d7d43d3fde6b38cf	sw	grammar-or-spelling
Gari iyovu huva halina bureki	b1737005dba9aa5e8eec5c84257e4556cb31c01c784db1c5cbfb6a189d705d34	sw	different-language
Nkipacha senthi thanunuva mabita niyee	b0b66581ef87695791baefe283fecafea1249a6d5eb0242a5c570e7b5a32dc40	sw	grammar-or-spelling
Dhamani chulikua chukipadha kwenye nchambo wa fulani.	ca06c5a4981f1f0326849ac4f9cd17673c21c917e80abe906b3bc201f8a0b76b	sw	grammar-or-spelling
Nkono mmoya hauvundi tava	ee36a7c1d6d9e39bb36e51a34b836ce01878a6317e726358f376ada06a826d77	sw	grammar-or-spelling
Mbocho wechu mbwa miaka mingi	c68349ad7dd5ae70ddf4c2c8e664f7de139006352ff107f3c5b27c2cbc0978a5	sw	grammar-or-spelling
Wale vana wakivona wachu wadhima hupicha huanguwa kiteko	d53eba31d42b34e5332747b534a6573cadfac43fed4ae9a9b73881ea11deeea4	sw	grammar-or-spelling
Vaisilamu havali nguve. Ni haramu kwavo	bfc20502283debe0a6c878cd19dfd5cf87b4e9084308ae97d50bac7fd8354963	sw	different-language
Mwana ukimpeka sikuli takuva nkiristo ndivo vadhee vechu dhamani valikuva vakichwambiya.	48a5d46cc9e122637d8d0c64bb4c38be230c8bf2bbde3218e026370ad4397c21	sw	grammar-or-spelling
Fundi lyunda chombo kizuri( amri)	c2729a3b4c3428a9d52ad276e096dbe9d7f7108ed3403821ba40df004bff09d7	sw	difficult-pronounce
Ali ameumwa na mbuvo mpaka amepekwa sipichali	cf085557fc6290c8d86cfbd262adf3cb95314deb7f7d7b83cf95fd7edde6d2ce	sw	different-language
Kuvata makabati mangavi?	875b16fb515efa4bbf98bae39a241467c9b4a7cfa67f51d36a9c99fb3f54dbfd	sw	difficult-pronounce
Fugue mlango tuvite.	ec22587658f23666fb88962c5dcf67124380c7f2acd64a528894610206922f2b	sw	difficult-pronounce
Mwenechu ndio mwenye mamlaka chuvoni	06f3f888f0309d1fc80ca0250cbee696d35d3377fef428fe1b83b863a38812a5	sw	difficult-pronounce
Mwite aje veye	a4454fd800bb0e839e2e2cbd78666649994c81b88096ae95f4321d05dd1e1f07	sw	difficult-pronounce
Nchu mesongwa na mwiva wa isi ametolewa inde	e985fe4e741acb67ba9e499b38c03a0543530f746ea72934a98909ddb471eca5	sw	difficult-pronounce
Iye hupenda kula maingi.	e898010a572a08ad7f648462f1e21a8ba9a9993698863929a23710f716a838ae	sw	difficult-pronounce
Ikuchi ni mapaa echu.	b35ab10700ea1cdba5634bf4e5309b9884b422feabecad8ae081dde072094071	sw	difficult-pronounce
Un'yataka mwenyewe. Kaa utuwe sasa	7cc66fef9f544c00891bdac93ea3827edc63f56d7a7f03537cbfe0ac5fed9d80	sw	different-language
Raisi wa kenya echu chukivochi chukibika kura takuva mbwa tanu.	d027e3d590f48d0e8c094bde24873efa6472d999ead5d08dc8325273c43a65b6	sw	difficult-pronounce
Ungalinena mapema kama uwe n muee	da95e969595ae3385709c6cce416b63a1e8d3dc25ad1ac70c2c2fa0a1e0a9c6e	sw	difficult-pronounce
Kuuma yani nkung’ata yaani	2558d83adbee48297a94226939512391d4f2c029c55b435bbeeb27dd6c604d4c	sw	difficult-pronounce
Ukijaliwa kupacha hambari huva tajiri.	96808045409e487c457a0056d66450f7f9dbe1d9d46ff01a0d6d74f17bcbeab6	sw	difficult-pronounce
Nkono mmoya hauvundi tava	ee36a7c1d6d9e39bb36e51a34b836ce01878a6317e726358f376ada06a826d77	sw	difficult-pronounce
Un'yataka mwenyewe. Kaa utuwe sasa	7cc66fef9f544c00891bdac93ea3827edc63f56d7a7f03537cbfe0ac5fed9d80	sw	difficult-pronounce
Mwana ukimpeka sikuli takuva nkiristo ndivo vadhee vechu dhamani valikuva vakichwambiya.	48a5d46cc9e122637d8d0c64bb4c38be230c8bf2bbde3218e026370ad4397c21	sw	difficult-pronounce
Kamba a kuchilia mai imefungwa mafundo mingi ndio ivuchike vidhuri	ed522f0c7a8e285d40b438a4c8deab57329663a479ff330e3f474755fd55338d	sw	difficult-pronounce
Ukenda dukani nunua bofulo	e77147c21dfb8091921c6cbcceb6479876211496f8424c7430c913cb32e4d302	sw	difficult-pronounce
Vakulima valipawa mbeu buree	d3b79fdf2605a04ce87571d27cba16c61d2e3fe8922cf8ef1ace233bc0458d32	sw	difficult-pronounce
Kaka kanachoma machakacha.	c2be8a00015027e8879dc92fec85419a0c15013bac773b41ebf504fa75023dcb	sw	different-language
Ni mchoraji mzuri zana wa nyumba	cb439e75313398b01e8c310a05303ddeb1bb5591990c0bf7e71d77f5435cfcfb	sw	difficult-pronounce
Ng'ombe vote vakasia misusu	e3fed3bae0f917067149d850922355076b920dbb9661d1b0802fb1b14a6dd15c	sw	difficult-pronounce
Joto lya muili limpanda	b1e2812530a6b2dfe36b1637726ed34636c2944e6cc3b5793a31b1d93f5312ab	sw	different-language
Daktari menena mame afungwe mai tupa mbili	47e90cac0fb7930caf5e03950a1683a61951a4c5ace621f1df7f2b07b2b36828	sw	difficult-pronounce
Wavyazi wan’weza kulipa ada	e9fa24aadf2cdeeed69c11da7879a8cb86d1be9e4b78dffcb5be6dc7ecb74b8e	sw	difficult-pronounce
Tumia kyandarua kujikinga na mbu	e016a54319d9faf1e7938288733bd26aec43dfcad716d08481473d864115a9cb	sw	difficult-pronounce
Tongoana na watoto wako wasiibe	cf719ad9f0120b739ca4a1ee00654a49e49c06cff5b9d3f5bf13e9f4a45c2a67	sw	difficult-pronounce
Mbudhi fahali huchufanyia fujo usiku	df8cd807892a939e8c8ee446fbdf29ee1b84e4832f386bc0f9472feb5d9a3c85	sw	different-language
Zinge wamatifu mazao yoti	b04f5c0a4e72267d546e2cab1df6d45c15f6beb6b58d546cc3f660a2786f38c8	sw	difficult-pronounce
Mtoto nmiezi mingapi? Ah	d2fa491c24107f9600582ff6e2f36105161bfbd846c9e12fb8bfdb83d60acf4b	sw	difficult-pronounce
Nlagizia mhogo wa mia moja.	f1d21088e81ae7efeaeb097ac4d20f766748a397ef17d088d1cef6e00bcb48ea	sw	different-language
Takwenda kwapi nikaupache nkache wa chanu.	a19043e4eb9289ef0bb83750da54e18b56ef7cb09824ea364562dc036ff049c5	sw	difficult-pronounce
Kuku uyu aangua vifaranga vibuma	ab0d66c72bc53b5e2eb67bf82a4cb077ddeb8797585df1b59e42f198e5a095d2	sw	difficult-pronounce
Uketidhie huigidha tu iye mambo avachu haangalii mambo ake.	a79790f8da41f7654a7d1cc59211fefc8bb7ed68078474f88f4716b2c01adba6	sw	difficult-pronounce
Nnajiwa na pandikizi la mtu	8cb53943cce1c9b9907482c2a70112487652861146212e0fededebd4b0f2950e	sw	difficult-pronounce
Sipichali dha kisiwani huva dhina uhaba wa madawa	6bd35a01885fb504bb399ac92fee72834728a66aadb5bfe61d51db046becb747	sw	difficult-pronounce
Nzambarau nchi wake hupendeza.	eb01b9a9487b7cedee3b9c8d2763e91e876d9e1b7393da36a97e33733c52992c	sw	difficult-pronounce
Nibisiwa mibachi za ing'ongo dhinikodhee	d072898bbcb5c197c3065ae2adefaab1ce46f3f2e984b7a16d2dd605a5015068	sw	difficult-pronounce
Baba kankata miti yote	d5fad27432b3f2a1a90390ad1dc548c53e1ad1fac277cbd7042398be2c24a1ff	sw	different-language
Mwanathi mvundathi	e01fbe28e9924e4b28a344d8f26a4ff4b86ad50f2734fdee686760868c686154	sw	different-language
Kujenga nyumba ni harama	ce4fcf065012adb58c77c9b2a2c0d282257fdd055b4285fbc1d0a5ec347e48d8	sw	different-language
Kiongodhi atakae wedha kukubali mashariti echu chutampa kura dhechu.	c6509b56f407d4b8383ee9732a72aad459875a02dd9b6a8567d6e10f6218cebd	sw	different-language
Mizigo yako kagulya vizuri	e501b43a7bc492363cd17899a00ff6395f7fe75dd547c54e0399b93d67cf2dd1	sw	different-language
Huvurundua kwa kijiko cha shai ili shai ive muruwa	9c0d6dce825eed012836070a29748824ce5629ce3e3c60fd6ba55feb8660c4e6	sw	difficult-pronounce
"Malmaka ni, mamlaka ni hima mamlaka"	ec5bc2657b622e400ac2f4a51d02e76214919507db0e8bb0f705f33a3551f74d	sw	difficult-pronounce
Vanawake huchumia nno shanuo kutania nee dhavo	ea94302d3eb51446f11268ed290f1b79c765a62eb45858f008630ab463bd49d1	sw	difficult-pronounce
Nilie mahamuri na chai ndha madhiva	d00ab7017298228e115c79047ea9b32ffaec1aa996f43cf293ab5a021a32af4a	sw	difficult-pronounce
"Ntanga, vana hupenda kutedha ntangani."	f070a748e0b48900e9e7a37d69e4c27b55b9e48bfcc70cee49d14912e42a1207	sw	difficult-pronounce
Alipekwa hosipichali alipodungwa na pini a n'guu	f0e3505e4f1e90b70ab7a9521e0519c193038dd28d01e2998344b4f1b5f801e7	sw	difficult-pronounce
Mwana una pee huipara mara kwa mara	bcb1eebd276fc39740f77f185a99fb0f6c68d3c633bd6ca68dbc3fb4d1767516	sw	difficult-pronounce
"Nilikufanya rafiki kakueka ni, nkakufanya vanda nkakuchiya matoni, kanamba wewe ni Simba, hunila ndani kwa nda"	9a155aa4bba115dbd4eda1b4d7ce7bd9035b1f5dfe78affaee5bde606f9e9163	sw	difficult-pronounce
Tanyoa ndevu kwa kijembe changu nivonekane ndhurii.	e9acae3d02224f8c856f207df2311ca0210f03e8053415d135aa99eee1d76a89	sw	grammar-or-spelling
Nchoni usende utadhamaa.	249a52b5bcb35fd5c68707b553b9e11880dfc3f1adca776f8051cf94fbaaa51c	sw	difficult-pronounce
Mbudhi fahali huchufanyia fujo usiku	df8cd807892a939e8c8ee446fbdf29ee1b84e4832f386bc0f9472feb5d9a3c85	sw	difficult-pronounce
Amevurujua au anvurujuwa kila kitu	adc47fcab422015ded4acad35e369e213b34c98c1c775a7b792a59b887485402	sw	difficult-pronounce
Dhivia usipachikane na tabu ningii.	b8b1de4fe7a4959ddc25dda0b41a366b23a80f316c75a0ffe7217d2267c8aea6	sw	difficult-pronounce
Sikidha nikwambiao usive nshindani.	6fb2f6e8fd47f2186d19075fa4548141cf7a824fb463b4a99bb56e839c92da21	sw	difficult-pronounce
Ukichia ubani mochoni hutoa harufu ndhuri kama a udi	ef866033dd6538d72d19f7e8614500486a25ad3f580f2ce67717d2daf239c757	sw	difficult-pronounce
Mai a pwani usinwe so madhuri	d91536b1c617ba7bc53ea62db6b7fc8e32b9a23bc09515cfbd4202229c86fcf6	sw	difficult-pronounce
Fikiriga kabla kujatenda.	eb06d116341c3c4cd8a1f0f5b8ddd92654f0a53c40375eda7230333cd16c4cd0	sw	difficult-pronounce
Sidharau nnlinga ndio uuvao nkoko	f992d74bb7bdd71ae4c1314bfdb9cb2b8d95bf09e4a309ec2ded9c513b86392a	sw	difficult-pronounce
Vaisilamu havatedhi kadi kwa sen'thi. Ni haramu	82a1ae6a5c4285d50c7f785d5efe281a4684e4de0f2211bfe8f5c5f3a88186af	sw	difficult-pronounce
